"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	17	46841	36.3
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	18	49539	36.3
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	30	52009	57.7
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	22	54330	40.5
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	30	56853	52.8
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	32	58467	54.7
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	42	60035	70.0
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	36	62251	57.8
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	32	64140	49.9
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	36	65918	54.6
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	44	68219	64.5
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	58	31823	182.3
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	60	33338	180.0
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	42	34940	120.2
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	69	36367	189.7
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	73	37642	193.9
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	55	38685	142.2
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	88	40127	219.3
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	75	41331	181.5
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	60	42437	141.4
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	70	44081	158.8
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	90	45809	196.5
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	92	47914	192.0
	"Urinary System"	"29010-29040"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	71	50128	141.6
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	20	25441	78.6
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	22	27727	79.3
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	16	30200	53.0
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	27	32912	82.0
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	18	35450	50.8
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	36	37827	95.2
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	22	40320	54.6
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	24	42517	56.4
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	35	44545	78.6
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	31	46433	66.8
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	32	48802	65.6
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	29	50957	56.9
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	27	16987	158.9
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	45	18229	246.9
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	39	19806	196.9
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	46	21616	212.8
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	47	23566	199.4
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	44	25318	173.8
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	54	26712	202.2
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	45	27780	162.0
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	73	28828	253.2
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	75	29854	251.2
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	67	30698	218.3
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	75	32267	232.4
	"Urinary System"	"29010-29040"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	69	33878	203.7
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	16	18432	86.8
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	18	20209	89.1
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	25	25972	96.3
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	29	28718	101.0
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	21	31122	67.5
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	33	33931	97.3
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	30	36899	81.3
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	30	40044	74.9
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	38	43522	87.3
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	46	47467	96.9
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	23	11320	203.2
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	20	12154	164.6
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	24	12804	187.4
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	29	13760	210.8
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	45	14698	306.2
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	42	15795	265.9
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	35	17402	201.1
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	44	18666	235.7
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	45	20377	220.8
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	43	22185	193.8
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	60	23959	250.4
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	66	25858	255.2
	"Urinary System"	"29010-29040"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	60	27982	214.4
	"Urinary Bladder, invasive and in situ"	"29010"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	16	163279	9.8
	"Urinary Bladder, invasive and in situ"	"29010"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	22	173659	12.7
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	16	86399	18.5
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	18	103324	17.4
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	23	112464	20.5
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	25	123149	20.3
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	22	131515	16.7
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	20	137545	14.5
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	28	143185	19.6
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	27	148550	18.2
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	25	153605	16.3
	"Urinary Bladder, invasive and in situ"	"29010"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	23	160159	14.4
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	19	62817	30.2
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	18	66246	27.2
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	18	69757	25.8
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	18	73361	24.5
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	24	76497	31.4
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	19	80261	23.7
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	26	84109	30.9
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	32	88707	36.1
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	21	96051	21.9
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	21	105192	20.0
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	29	114319	25.4
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	43	124922	34.4
	"Urinary Bladder, invasive and in situ"	"29010"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	41	132681	30.9
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	18	98971	18.2
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	26	51877	50.1
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	17	53510	31.8
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	23	56109	41.0
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	37	58999	62.7
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	34	61759	55.1
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	40	64747	61.8
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	32	68245	46.9
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	32	71143	45.0
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	31	74339	41.7
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	46	77497	59.4
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	28	81358	34.4
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	48	85188	56.3
	"Urinary Bladder, invasive and in situ"	"29010"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	39	89731	43.5
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	17	78028	21.8
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	34	42550	79.9
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	40	44474	89.9
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	41	45921	89.3
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	39	47172	82.7
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	41	48911	83.8
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	41	50586	81.1
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	34	52632	64.6
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	46	54808	83.9
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	50	57475	87.0
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	44	59974	73.4
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	46	62965	73.1
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	38	66484	57.2
	"Urinary Bladder, invasive and in situ"	"29010"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	41	69414	59.1
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	16	52009	30.8
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	16	56853	28.1
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	18	60035	30.0
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	19	65918	28.8
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	44	31823	138.3
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	43	33338	129.0
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	32	34940	91.6
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	52	36367	143.0
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	40	37642	106.3
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	41	38685	106.0
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	62	40127	154.5
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	50	41331	121.0
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	38	42437	89.5
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	44	44081	99.8
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	58	45809	126.6
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	58	47914	121.1
	"Urinary Bladder, invasive and in situ"	"29010"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	42	50128	83.8
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	16	32912	48.6
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	23	37827	60.8
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	22	44545	49.4
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	16	46433	34.5
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	17	50957	33.4
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	22	16987	129.5
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	30	18229	164.6
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	34	19806	171.7
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	37	21616	171.2
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	34	23566	144.3
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	30	25318	118.5
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	45	26712	168.5
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	34	27780	122.4
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	47	28828	163.0
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	53	29854	177.5
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	45	30698	146.6
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	51	32267	158.1
	"Urinary Bladder, invasive and in situ"	"29010"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	51	33878	150.5
	"Urinary Bladder, invasive and in situ"	"29010"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	17	25972	65.5
	"Urinary Bladder, invasive and in situ"	"29010"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	17	28718	59.2
	"Urinary Bladder, invasive and in situ"	"29010"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	16	33931	47.2
	"Urinary Bladder, invasive and in situ"	"29010"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	21	36899	56.9
